Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
Bachelors,2015,Bangalore,3,30,,No,2,0
Bachelors,2015,,2,32,Female,No,2,1
Bachelors,2013,incorrect_value,3,26,,Yes,4,0
Masters,-742,New Delhi,2,849,Male,No,2,0
Bachelors,2016,Bangalore,-901,30,Male,No,730,1
Bachelors,2012,Bangalore,3,-626,,,4,1
Bachelors,2017,Bangalore,1,34,Male,Yes,0,0
Bachelors,2012,,3,38,Female,No,0,-46
Masters,2013,New Delhi,2,22,Male,Yes,0,1
Bachelors,2015,Pune,1,22,Female,No,0,1
Masters,2015,Pune,2,33,Female,No,2,1
Bachelors,2015,incorrect_value,3,32,Male,No,1,0
Masters,640,Pune,2,34,,,2,0
Bachelors,2017,Bangalore,3,36,Female,No,1,-452
Bachelors,2015,Bangalore,3,-731,Male,No,1,0
Bachelors,2017,Bangalore,3,28,Male,Yes,3,0
Bachelors,2017,New Delhi,2,26,Female,No,4,0
Bachelors,2013,Pune,928,35,,No,580,0
Bachelors,2014,Pune,3,33,Male,No,4,0
Masters,2013,Pune,3,22,Female,Yes,0,1
Bachelors,2014,Pune,3,27,,No,5,1
Masters,2018,New Delhi,3,23,Female,No,-329,1
,2013,Bangalore,3,34,Female,Yes,2,0
Masters,-215,Pune,2,23,Male,No,1,1
Bachelors,2012,Pune,3,36,Male,incorrect_value,4,0
PHD,2018,New Delhi,736,28,Male,No,4,1
PHD,-331,Bangalore,3,28,Male,No,4,0
Bachelors,2016,Bangalore,3,33,Female,No,4,0
Bachelors,2013,Bangalore,3,39,Male,No,3,0
Bachelors,2015,New Delhi,3,690,,incorrect_value,3,0
Bachelors,2014,Pune,3,32,Male,No,2,0
Bachelors,343,Pune,3,23,Female,No,1,1
Masters,2018,New Delhi,3,406,incorrect_value,No,2,1
Bachelors,2013,Pune,2,24,,No,2,1
Bachelors,2012,Bangalore,842,36,Female,No,2,1
Bachelors,2018,Bangalore,3,40,Male,No,4,1
Bachelors,2012,New Delhi,3,38,Female,No,1,0
Bachelors,-103,Bangalore,3,22,Male,No,951,-132
Bachelors,-115,Bangalore,3,24,Male,No,2,1
Bachelors,2012,Bangalore,3,-702,Male,No,5,0
Bachelors,2018,Pune,3,40,Male,No,3,1
Bachelors,2018,Bangalore,3,233,Male,,0,1
Bachelors,2012,incorrect_value,3,28,Female,No,1,0
Bachelors,2016,Pune,3,29,Male,Yes,5,0
Bachelors,2013,Pune,3,25,Male,No,3,0
PHD,2013,Bangalore,3,35,Male,No,3,1
Bachelors,2015,Bangalore,3,28,Male,No,0,1
Bachelors,2012,Bangalore,3,39,Male,No,3,696
Bachelors,2012,Pune,1,35,Male,No,1,0
Bachelors,2017,Bangalore,3,37,,No,2,0
Masters,2018,Pune,3,40,Female,No,2,1
Bachelors,-851,Bangalore,3,23,Male,No,1,1
Bachelors,2013,incorrect_value,3,32,Male,No,2,0
PHD,2018,New Delhi,3,37,Male,No,3,1
Bachelors,2015,Bangalore,-190,23,Female,No,1,0
Bachelors,2014,Pune,3,26,Male,No,4,0
Bachelors,2017,Bangalore,3,36,Female,No,3,1
Bachelors,2013,Bangalore,3,-696,Female,No,-789,42
Bachelors,2015,New Delhi,3,22,Male,No,0,0
,2015,Bangalore,910,30,Male,No,0,0
incorrect_value,2014,Bangalore,961,30,Male,No,1,0
Bachelors,2015,Pune,1,34,Female,No,3,1
Bachelors,2018,,3,27,Male,No,-271,1
Bachelors,2013,Bangalore,1,27,Female,No,5,0
,2017,incorrect_value,818,27,Female,No,5,1
Bachelors,2015,Bangalore,3,35,Female,No,1,1
incorrect_value,2014,New Delhi,3,33,Female,Yes,4,0
Bachelors,2012,Bangalore,3,-124,Male,No,4,0
Bachelors,2014,New Delhi,3,40,Female,incorrect_value,-412,0
incorrect_value,-982,Pune,2,25,Female,,3,1
Bachelors,2017,Pune,2,34,Male,No,2,0
,-73,New Delhi,3,-783,Male,,1,0
Masters,2018,New Delhi,3,34,Male,No,2,1
Bachelors,-622,Pune,3,33,incorrect_value,No,5,0
Bachelors,2016,Bangalore,3,22,,No,0,-859
Bachelors,2015,Pune,2,36,Female,No,1,1
Bachelors,2012,Bangalore,3,38,Male,No,2,1
Bachelors,2013,,3,25,Female,No,3,0
Bachelors,2017,Bangalore,3,37,Male,incorrect_value,3,1
Bachelors,2016,Bangalore,3,25,Female,No,3,0
Bachelors,2015,Pune,2,40,Female,Yes,0,1
incorrect_value,2013,Bangalore,3,26,Female,No,4,0
Masters,2015,Pune,1,-26,Female,No,1,0
Bachelors,2014,Bangalore,3,22,incorrect_value,No,0,1
Masters,2017,New Delhi,2,34,Male,Yes,2,0
Masters,2017,New Delhi,3,35,Female,No,2,0
Bachelors,2014,Pune,3,23,,No,1,0
Bachelors,2015,Bangalore,3,29,Male,No,2,1
Bachelors,2015,,3,32,Female,No,-946,0
Bachelors,2015,Bangalore,3,26,incorrect_value,No,4,0
Bachelors,2014,Bangalore,3,28,Male,No,3,232
Masters,2015,Pune,2,24,Female,No,2,0
Bachelors,2017,Bangalore,806,33,Male,No,4,-750
PHD,2016,New Delhi,3,22,Male,No,590,0
Masters,2015,Pune,400,39,Female,No,2,0
Masters,2018,New Delhi,3,30,incorrect_value,Yes,2,1
Bachelors,2014,Bangalore,3,38,Female,No,5,1
Bachelors,2012,New Delhi,3,36,Female,No,4,0
Bachelors,2012,Pune,2,38,Male,No,165,0
Bachelors,2013,Bangalore,3,24,Male,Yes,2,0
Bachelors,2016,Bangalore,3,28,Male,No,1,0
Bachelors,2015,Bangalore,195,35,Female,No,0,1
Bachelors,2013,New Delhi,3,23,Female,No,1,0
Masters,2017,New Delhi,2,-907,Female,No,1,1
Bachelors,2013,Bangalore,3,37,Male,No,5,0
Masters,2016,New Delhi,3,24,Male,No,2,1
Bachelors,2014,Pune,3,33,Male,,4,0
Bachelors,2015,Bangalore,3,38,Female,No,5,0
Bachelors,2015,Pune,3,40,Male,Yes,0,0
Bachelors,2014,,3,34,Male,No,4,0
Masters,2017,New Delhi,2,26,Male,No,4,0
Bachelors,2016,Pune,3,25,Male,incorrect_value,3,0
Bachelors,2016,Pune,3,24,Female,No,2,0
,2018,Bangalore,-348,-69,Male,Yes,5,1
PHD,2013,New Delhi,3,27,Male,No,5,0
Masters,2013,incorrect_value,3,30,Female,No,3,0
Bachelors,2015,Bangalore,3,26,Female,No,4,1
Bachelors,2017,Bangalore,3,40,Male,No,0,0
Masters,2017,Pune,2,27,Female,No,5,1
Bachelors,2016,Pune,3,38,Male,Yes,0,0
Bachelors,2014,New Delhi,3,34,Female,No,5,0
Masters,2017,Pune,2,-492,Male,No,2,0
incorrect_value,2016,Bangalore,3,38,Male,,4,966
Bachelors,2014,Pune,1,37,Male,No,1,0
Bachelors,2015,Bangalore,3,22,Male,No,0,0
Bachelors,2014,New Delhi,3,29,Female,No,2,1
Bachelors,2014,Pune,1,37,Female,No,4,1
Bachelors,2016,Pune,3,-753,Male,No,1,0
,2012,New Delhi,3,34,Female,No,2,0
Bachelors,2017,Bangalore,3,678,Male,No,2,0
,2012,Pune,3,24,Male,Yes,2,0
Masters,-655,Bangalore,2,35,Female,No,0,0
incorrect_value,2015,incorrect_value,3,30,Male,No,2,0
Bachelors,2018,Bangalore,3,33,Male,No,4,1
Bachelors,2015,Bangalore,3,27,Female,No,5,0
Bachelors,2016,Bangalore,-261,32,Male,No,4,0
Bachelors,2014,Pune,3,36,Female,No,5,0
Bachelors,2012,Bangalore,3,26,incorrect_value,Yes,4,0
Bachelors,2012,Bangalore,1,35,Male,No,-320,0
PHD,2012,New Delhi,3,25,Male,,3,0
,2013,incorrect_value,261,29,Male,No,1,1
,2012,Bangalore,3,36,incorrect_value,No,3,0
Bachelors,2013,Bangalore,3,30,Male,No,1,0
Bachelors,2017,Pune,2,37,Female,No,4,1
Bachelors,2016,Bangalore,3,275,Male,No,0,1
incorrect_value,2012,Bangalore,3,24,Male,No,2,0
Bachelors,2012,Bangalore,3,32,Male,No,4,0
Bachelors,2018,Pune,3,34,,No,0,1
Bachelors,2014,,3,29,Male,No,3,0
Bachelors,-492,incorrect_value,3,23,Female,No,1,1
Bachelors,2017,Pune,3,23,Male,No,1,0
Bachelors,2013,Bangalore,3,937,Female,No,-190,0
Bachelors,2012,New Delhi,-704,31,Female,No,3,703
Masters,326,New Delhi,2,23,Male,No,1,1
Bachelors,2014,Bangalore,3,27,Male,No,-746,0
PHD,2015,New Delhi,2,39,Female,,5,0
Bachelors,2016,Bangalore,3,33,Female,incorrect_value,1,1
Bachelors,-215,Bangalore,3,-503,Male,No,1,220
Masters,-623,New Delhi,2,34,Female,No,4,0
Bachelors,2015,Pune,2,37,Female,No,1,1
Bachelors,2012,Bangalore,3,23,Male,No,1,-463
Bachelors,2017,New Delhi,3,27,Male,No,5,0
Masters,2017,Pune,2,38,Female,No,2,0
Bachelors,2014,Bangalore,3,27,Female,No,5,0
Bachelors,-153,Bangalore,3,22,Male,No,0,0
Masters,466,Pune,2,26,Female,No,4,1
Bachelors,2012,Bangalore,3,40,Male,No,3,0
Bachelors,2016,Bangalore,3,33,Female,No,3,0
Bachelors,2014,Bangalore,3,31,Male,No,0,457
Bachelors,2017,Pune,3,33,Male,No,4,0
Bachelors,2015,New Delhi,3,30,Male,No,5,0
Bachelors,2015,New Delhi,3,33,Female,No,5,1
Masters,2017,New Delhi,3,33,Female,No,0,1
Bachelors,2016,Pune,3,22,Male,No,-468,0
Bachelors,2012,Pune,3,28,incorrect_value,No,2,0
Bachelors,2013,Bangalore,3,36,Male,No,4,120
Bachelors,2017,New Delhi,554,36,Female,No,1,0
Bachelors,2014,Pune,3,31,Female,No,2,0
Bachelors,2013,Bangalore,2,25,Male,No,3,1
Bachelors,2012,Pune,1,-93,Male,incorrect_value,4,0
Masters,2015,Pune,829,39,Female,No,0,0
incorrect_value,2015,Bangalore,3,26,,No,4,1
Bachelors,2017,Bangalore,2,25,incorrect_value,No,3,1
Bachelors,2013,Bangalore,3,26,Male,No,4,0
Bachelors,2013,New Delhi,3,35,Female,No,0,0
Bachelors,2013,Pune,2,28,Male,No,5,0
Bachelors,2012,Bangalore,3,32,Female,No,422,0
Masters,2017,New Delhi,2,22,Male,No,0,1
Bachelors,2014,Pune,3,36,,No,5,1
Bachelors,2015,Bangalore,3,38,Male,No,1,0
Bachelors,2014,Bangalore,3,404,,No,1,0
Masters,2017,New Delhi,2,-130,Female,No,3,1
Bachelors,2016,Pune,3,27,Male,No,5,0
Masters,2014,Pune,3,38,,Yes,2,0
Bachelors,2012,,3,22,Female,No,528,0
incorrect_value,2013,Bangalore,3,33,Male,No,2,0
Bachelors,2013,Pune,3,24,Male,No,213,0
Bachelors,2014,Bangalore,3,37,Male,No,5,0
Bachelors,2018,Pune,3,28,Male,incorrect_value,-46,667
Masters,2017,Pune,3,32,Male,Yes,2,0
PHD,2016,New Delhi,3,33,Male,No,37,1
Bachelors,2014,New Delhi,-643,922,Male,No,5,0
Bachelors,2017,Bangalore,3,24,Male,No,2,1
Bachelors,2016,Bangalore,-904,27,Male,Yes,5,0
Bachelors,2012,,2,35,Female,No,2,1
PHD,2013,Bangalore,3,40,Male,incorrect_value,1,0
,2017,New Delhi,2,34,Female,No,4,0
Bachelors,2016,New Delhi,3,39,Female,,0,0
Bachelors,2014,Pune,3,26,Male,No,4,0
Masters,2015,Pune,2,29,Female,incorrect_value,2,0
Bachelors,2013,Bangalore,879,29,incorrect_value,No,4,0
Bachelors,2015,Pune,2,259,Female,Yes,1,1
Bachelors,2015,Pune,3,32,Male,No,0,0
Bachelors,2014,Pune,3,28,incorrect_value,Yes,4,0
incorrect_value,2013,incorrect_value,2,32,Male,Yes,2,1
Bachelors,2012,New Delhi,3,32,Female,No,0,0
,2013,Bangalore,3,38,Male,No,0,0
PHD,2017,Pune,3,30,Male,No,5,0
PHD,2015,New Delhi,3,-803,incorrect_value,No,3,0
Bachelors,2012,Bangalore,-255,25,Male,No,3,1
Bachelors,2013,Bangalore,3,37,Female,No,4,0
Masters,2017,New Delhi,2,27,Male,No,5,1
Bachelors,2013,New Delhi,3,25,Female,No,3,0
Bachelors,2015,Pune,2,22,incorrect_value,No,0,1
Bachelors,2018,Bangalore,3,38,Male,incorrect_value,958,1
Bachelors,2015,New Delhi,3,22,Male,No,0,0
Bachelors,2017,Pune,3,38,Male,No,2,0
PHD,2015,New Delhi,1,38,Male,No,5,0
Bachelors,2016,incorrect_value,754,26,Female,No,4,1
Masters,2017,New Delhi,2,31,Male,No,4,0
Masters,2014,New Delhi,3,28,Male,No,5,0
PHD,2017,New Delhi,3,34,Female,No,3,-644
Masters,-299,Bangalore,973,31,Male,No,2,0
Bachelors,2014,New Delhi,3,26,Female,No,-342,0
Bachelors,2013,Pune,3,40,Female,No,1,1
Bachelors,2016,,3,31,Male,No,0,0
Bachelors,-769,Bangalore,3,26,Female,No,4,0
Bachelors,2018,Pune,3,32,Female,No,1,1
Bachelors,2012,Bangalore,3,33,incorrect_value,No,5,0
Bachelors,2017,Bangalore,3,25,Male,No,3,0
Bachelors,2017,Bangalore,3,40,Male,No,0,0
Masters,2013,New Delhi,3,31,Male,No,2,1
Bachelors,2015,Bangalore,-770,36,Male,No,704,0
Bachelors,2014,Bangalore,3,31,Male,No,5,0
Bachelors,2015,Pune,3,22,Male,incorrect_value,0,0
Bachelors,2016,Bangalore,3,34,Female,incorrect_value,0,0
PHD,2018,New Delhi,3,38,Female,,489,1
Bachelors,2015,Bangalore,3,23,Male,Yes,1,0
incorrect_value,2017,Bangalore,3,27,Male,No,5,320
Bachelors,2016,Bangalore,3,34,Male,No,1,0
Bachelors,806,Bangalore,3,39,Male,No,3,0
Bachelors,2018,Bangalore,3,885,Male,Yes,2,1
Bachelors,2015,Pune,3,37,incorrect_value,No,1,1
PHD,2013,New Delhi,3,23,Male,No,1,0
Bachelors,2018,Bangalore,3,36,Male,No,3,1
Bachelors,2014,New Delhi,3,23,Male,No,1,0
Bachelors,97,Pune,3,31,Male,No,3,0
Bachelors,2015,Bangalore,697,22,Male,No,0,0
Bachelors,541,Pune,2,24,Female,No,2,348
Bachelors,2018,Pune,2,28,Female,No,4,1
,2014,,3,33,Male,incorrect_value,686,0
Bachelors,2018,Bangalore,3,35,Female,No,2,1
,2012,New Delhi,3,30,Female,,1,0
Bachelors,-325,Bangalore,3,28,Female,No,3,0
,2015,Bangalore,3,22,Male,Yes,0,0
Bachelors,2014,Bangalore,3,38,Male,No,3,0
Bachelors,2014,Pune,3,39,Male,No,4,0
PHD,613,Bangalore,1,38,Male,No,199,0
Bachelors,2014,Bangalore,3,22,Female,No,0,1
Bachelors,2014,New Delhi,3,196,Female,No,5,0
Bachelors,2015,Bangalore,3,27,Male,No,5,0
Bachelors,-382,Pune,1,32,Male,No,-368,0
Bachelors,-471,New Delhi,2,445,Female,No,2,0
incorrect_value,313,Pune,2,36,Male,No,5,0
Bachelors,697,Bangalore,3,34,Male,Yes,5,1
Bachelors,-252,Bangalore,3,28,Male,No,1,0
Bachelors,2018,Bangalore,3,36,Female,Yes,1,1
PHD,2015,New Delhi,3,-567,Female,No,-753,0
Bachelors,2014,New Delhi,1,28,Female,No,5,0
Bachelors,2016,Pune,2,27,Female,No,5,1
incorrect_value,2014,Bangalore,1,39,Female,No,4,0
Bachelors,2012,Bangalore,7,31,Male,No,0,0
Bachelors,2013,Bangalore,3,26,Male,Yes,4,0
Bachelors,2012,Bangalore,3,31,incorrect_value,No,3,0
Bachelors,2015,Pune,2,33,,No,2,647
Bachelors,2017,Pune,2,38,Female,No,1,1
Bachelors,2014,,335,38,Male,No,2,760
incorrect_value,2012,Pune,3,32,Male,No,3,0
Bachelors,2014,Bangalore,3,26,Male,No,4,0
Masters,2017,Pune,2,33,Female,No,2,0
Bachelors,2015,Bangalore,-68,34,Female,No,2,0
Bachelors,2018,Pune,3,36,Male,Yes,1,1
Bachelors,2014,Bangalore,3,857,Male,No,5,195
Masters,2017,Pune,2,27,Male,No,5,0
Bachelors,-215,New Delhi,2,40,Female,No,5,0
Masters,2012,Bangalore,3,31,Female,incorrect_value,4,0
Bachelors,2014,Bangalore,3,22,Male,No,0,0
Masters,2017,New Delhi,2,22,Male,incorrect_value,0,166
Bachelors,-554,New Delhi,-792,26,Female,No,4,0
Bachelors,2017,New Delhi,3,28,Female,No,1,1
incorrect_value,2014,Bangalore,3,38,incorrect_value,Yes,5,285
incorrect_value,2015,Pune,3,31,Male,incorrect_value,0,0
Bachelors,2016,Bangalore,3,24,Male,No,2,0
Bachelors,2015,Pune,2,25,Male,No,3,1
PHD,2013,Bangalore,3,26,Male,No,4,0
Bachelors,2017,Bangalore,3,40,incorrect_value,No,1,0
Bachelors,2018,Pune,2,34,Female,No,4,1
Bachelors,595,Bangalore,3,32,incorrect_value,incorrect_value,595,0
Bachelors,2014,Pune,3,37,Male,No,1,0
Bachelors,2015,Bangalore,3,33,Male,No,3,1
Bachelors,2016,Pune,3,27,Male,No,5,0
Bachelors,2012,New Delhi,3,36,Male,No,3,0
Bachelors,2013,Bangalore,342,30,Female,No,4,0
,2017,Pune,2,26,Female,No,4,695
Bachelors,2012,Bangalore,3,507,incorrect_value,Yes,511,0
Masters,2015,Pune,2,31,Female,No,465,0
Bachelors,2013,Bangalore,3,22,Male,Yes,0,0
Masters,2017,New Delhi,2,66,Female,No,2,1
Bachelors,2016,Bangalore,3,37,Female,,4,0
Masters,2018,New Delhi,3,35,Male,No,-245,1
Bachelors,2013,Bangalore,3,501,Male,No,0,1
Bachelors,2012,Pune,3,35,Male,No,5,0
Bachelors,754,New Delhi,3,30,Female,No,3,0
Bachelors,2014,Bangalore,3,30,Male,No,0,0
Bachelors,2014,Pune,-261,29,Male,incorrect_value,3,0
Masters,2017,Bangalore,3,-249,,No,4,1
,2014,Bangalore,3,37,Male,No,4,0
Bachelors,2016,Pune,3,40,Male,incorrect_value,2,0
Bachelors,2015,Pune,2,26,Female,incorrect_value,4,1
Masters,2017,New Delhi,2,844,Female,No,4,0
Bachelors,836,Bangalore,3,38,Male,No,3,0
Bachelors,2014,Bangalore,3,31,incorrect_value,No,3,156
incorrect_value,2014,incorrect_value,3,22,Female,No,0,0
Bachelors,2012,Pune,3,-139,Male,No,0,0
Bachelors,2015,New Delhi,3,31,Female,No,0,0
Bachelors,2012,Bangalore,3,-420,Female,No,3,0
Masters,864,New Delhi,3,33,Female,No,2,1
Bachelors,2015,Bangalore,3,33,Male,No,-748,0
Bachelors,2012,Bangalore,3,38,Male,No,4,0
Bachelors,2017,incorrect_value,2,22,Female,No,0,1
Bachelors,2014,Pune,2,32,Female,No,0,1
Bachelors,2014,Pune,3,34,Male,No,5,0
Bachelors,2014,Bangalore,866,31,Female,No,-97,0
,2016,Bangalore,3,23,Male,incorrect_value,1,0
Bachelors,2013,Pune,2,39,Female,No,1,1
Bachelors,2017,New Delhi,3,26,Male,No,4,0
,2013,Pune,2,33,Female,Yes,4,1
Bachelors,617,Bangalore,3,-277,Female,No,5,0
PHD,2018,New Delhi,-522,24,Male,No,108,1
Bachelors,2017,Bangalore,3,38,Male,No,1,0
Bachelors,2017,Bangalore,3,27,Male,No,5,0
Bachelors,-432,Bangalore,3,27,Female,No,5,0
Bachelors,2015,Bangalore,3,23,Male,No,1,0
Bachelors,2014,New Delhi,-364,26,Female,No,4,0
Bachelors,2016,Bangalore,3,31,Male,incorrect_value,5,0
incorrect_value,2017,Bangalore,3,32,Female,No,-546,0
incorrect_value,2015,Pune,2,36,Female,incorrect_value,3,1
Bachelors,2017,Bangalore,3,28,Male,No,0,0
Bachelors,2017,New Delhi,-129,-319,Male,No,3,-840
,2017,New Delhi,-111,36,,No,3,0
Bachelors,2014,Bangalore,3,24,Male,No,2,0
Bachelors,2012,Bangalore,3,27,Male,No,5,1
Bachelors,2017,Bangalore,3,28,Male,No,3,1
,2015,Pune,3,39,Female,No,2,1
Bachelors,2013,Bangalore,3,23,Female,No,1,0
Bachelors,2014,Bangalore,3,32,Male,No,1,0
Masters,2013,New Delhi,3,33,Female,No,2,0
Bachelors,2017,New Delhi,3,39,Female,incorrect_value,4,446
Masters,2017,Bangalore,2,24,Female,No,2,0
Bachelors,2016,Pune,3,-721,Male,No,-391,-367
Bachelors,2016,,2,29,Female,No,4,1
Masters,2017,Pune,3,24,Female,No,2,1
Masters,2015,Pune,3,27,Female,No,264,1
Masters,2013,New Delhi,2,35,Female,No,2,1
incorrect_value,2015,Pune,2,28,Female,No,2,1
Bachelors,2016,Bangalore,3,22,Male,No,0,0
Bachelors,2013,Bangalore,-981,39,Male,No,5,1
Bachelors,2014,Bangalore,3,36,Female,No,695,1
Bachelors,2017,New Delhi,-533,40,Female,No,3,0
Bachelors,2012,,3,35,Female,No,5,-823
Bachelors,2016,Bangalore,3,33,Male,,4,0
PHD,2018,Bangalore,3,33,Male,No,2,1
Bachelors,2012,Bangalore,3,23,Male,No,1,-505
,2014,Bangalore,-942,28,Male,No,2,1
Bachelors,2016,Bangalore,3,27,Male,No,5,0
Bachelors,2017,,3,26,incorrect_value,No,4,0
Bachelors,2014,Bangalore,3,33,Male,No,3,0
Bachelors,-432,Bangalore,3,35,Male,No,3,0
Bachelors,2013,incorrect_value,3,33,Male,No,3,1
Bachelors,2013,Pune,3,36,Female,No,0,1
Bachelors,2015,New Delhi,3,26,Male,No,4,0
Bachelors,2012,,-172,26,Male,No,4,-64
Bachelors,2014,,3,39,Female,No,490,0
Bachelors,2013,Bangalore,-165,28,Male,No,5,0
Bachelors,2018,Bangalore,3,24,Male,No,2,1
Bachelors,230,Bangalore,3,36,Female,No,4,0
Bachelors,2016,Bangalore,3,33,Male,,0,0
Bachelors,401,Pune,1,426,Female,incorrect_value,0,1
Masters,2017,Pune,2,30,Male,Yes,2,1
Masters,2012,New Delhi,3,27,Male,No,5,1
Bachelors,2015,Bangalore,3,33,Male,Yes,4,0
,2016,Pune,2,-737,Female,No,4,1
,2014,Pune,2,40,Female,No,0,1
Bachelors,2017,Pune,2,25,Male,No,3,0
Bachelors,2014,Bangalore,3,38,Male,incorrect_value,213,0
Bachelors,2017,New Delhi,736,40,Male,,5,0
Bachelors,2014,Bangalore,3,29,Male,Yes,0,0
Bachelors,2012,Bangalore,3,27,Male,No,5,0
Bachelors,2015,Bangalore,3,40,Male,No,568,0
Masters,2017,New Delhi,2,25,Female,No,3,1
Bachelors,2016,Pune,2,39,Female,No,3,1
Bachelors,2017,New Delhi,2,22,Male,No,0,1
PHD,2015,Pune,2,35,Female,No,0,-862
Bachelors,2012,Bangalore,3,25,Male,No,3,0
Bachelors,2014,,2,25,Female,No,3,-784
Bachelors,2015,Bangalore,3,29,Female,No,1,0
Masters,2017,,-394,37,Male,No,-172,0
Bachelors,2014,Bangalore,785,35,incorrect_value,No,1,516
Bachelors,2012,Bangalore,3,26,Male,No,4,0
Masters,2018,,3,26,Male,No,705,1
Bachelors,2013,Bangalore,3,24,,No,2,0
Bachelors,2014,Bangalore,3,31,Male,No,0,0
Bachelors,2014,Bangalore,3,34,Male,No,5,0
Masters,2018,New Delhi,3,27,Female,Yes,5,1
Bachelors,2016,Pune,3,35,Male,No,1,0
Bachelors,2017,Pune,3,27,Male,No,981,0
Masters,2017,New Delhi,3,34,Male,No,1,1
,2018,Bangalore,3,40,Female,No,4,1
Bachelors,365,Pune,3,39,Male,No,4,0
Bachelors,2013,Pune,1,39,Female,Yes,0,1
Bachelors,2015,Bangalore,3,22,Male,No,0,1
Masters,2017,Pune,2,33,Male,Yes,2,0
Bachelors,-154,incorrect_value,3,39,Male,No,0,0
Bachelors,2017,Bangalore,3,39,Male,No,3,0
Bachelors,2017,Bangalore,3,40,Female,incorrect_value,3,0
Bachelors,2014,Bangalore,3,38,Female,No,1,0
Bachelors,2018,New Delhi,3,36,Female,Yes,2,1
Bachelors,2013,Pune,2,932,Male,Yes,5,0
Bachelors,2017,Pune,2,33,Female,No,2,1
Bachelors,2013,Bangalore,3,37,Female,No,2,1
Bachelors,2013,incorrect_value,3,34,incorrect_value,No,5,0
Bachelors,2015,Bangalore,3,28,Male,No,2,558
Bachelors,2018,Bangalore,3,31,Male,Yes,0,1
Masters,2012,New Delhi,3,37,Male,No,4,0
,2018,Pune,3,26,Male,incorrect_value,4,1
Masters,2014,New Delhi,3,34,Female,No,1,1
Bachelors,2015,,-183,39,Male,No,-453,0
Bachelors,2017,Pune,2,23,Female,No,1,947
Bachelors,2013,,-531,-327,Female,No,4,-339
Bachelors,2015,Pune,3,25,Male,No,3,0
Bachelors,-266,Pune,2,38,Male,No,0,1
Masters,2017,New Delhi,1,23,Male,No,1,0
Masters,2017,New Delhi,3,26,Male,No,4,1
Masters,2018,New Delhi,3,33,Female,No,2,1
Bachelors,2015,Pune,2,37,Female,No,4,1
Bachelors,2013,Bangalore,3,35,Male,No,5,0
Bachelors,2013,Bangalore,3,23,Female,Yes,1,0
Bachelors,2013,Pune,3,31,Male,No,2,0
Bachelors,2017,Bangalore,3,24,Male,Yes,2,0
,2015,Bangalore,3,28,Male,No,3,0
Bachelors,2013,Pune,2,37,Female,No,0,1
Bachelors,2012,Bangalore,3,36,Female,No,1,0
Bachelors,2015,Bangalore,3,28,Male,No,1,1
Bachelors,2017,New Delhi,-522,30,Male,No,5,0
Bachelors,2014,Bangalore,3,26,Male,No,4,0
Masters,2015,Pune,2,29,Female,No,1,-901
,264,New Delhi,3,39,Female,No,2,1
Bachelors,2013,Pune,2,36,Male,No,4,0
Bachelors,2015,,3,359,Male,No,3,0
Bachelors,2012,Bangalore,3,22,Male,No,0,1
Masters,-18,New Delhi,3,31,incorrect_value,No,2,0
PHD,2017,New Delhi,3,29,Male,No,3,0
Bachelors,2014,Pune,3,37,Female,No,-703,-564
,2012,Bangalore,3,24,Male,No,2,0
Bachelors,2015,Pune,2,28,Female,Yes,2,1
PHD,2016,New Delhi,3,22,Male,No,0,0
Bachelors,2015,Bangalore,3,31,Male,No,2,1
Bachelors,2013,Pune,2,28,Female,No,530,1
Bachelors,2014,Bangalore,3,-370,Female,No,0,-557
Bachelors,2016,Bangalore,3,23,Male,No,309,0
Bachelors,2016,New Delhi,1,25,Female,Yes,3,-866
Bachelors,2013,Pune,1,23,Female,No,1,1
Bachelors,2017,New Delhi,2,26,Female,No,4,0
Bachelors,2015,Pune,2,22,Female,No,0,1
Bachelors,2015,Bangalore,3,38,Female,No,2,0
Bachelors,2017,Bangalore,3,25,Female,No,3,766
Bachelors,2017,New Delhi,3,37,Female,No,1,1
PHD,2012,New Delhi,3,781,Male,,4,0
Bachelors,2012,Bangalore,3,35,Female,No,2,0
PHD,2014,Bangalore,3,23,Male,No,1,0
Masters,2017,New Delhi,2,-63,Female,No,3,0
Bachelors,2015,Bangalore,3,39,Female,No,0,0
PHD,884,Pune,1,32,Female,No,0,1
Bachelors,2015,Pune,3,28,Female,No,1,427
Bachelors,2015,New Delhi,3,-755,Female,No,1,0
PHD,2014,Bangalore,1,34,,No,3,0
Bachelors,2014,Bangalore,1,36,Female,No,48,0
Bachelors,2017,Bangalore,3,40,Male,No,5,0
Bachelors,2016,Bangalore,3,-673,Male,No,3,0
Bachelors,2015,Bangalore,3,25,Female,No,3,1
,2013,Bangalore,3,22,,incorrect_value,0,1
Bachelors,2015,Bangalore,3,34,Male,No,4,0
Bachelors,2017,Bangalore,3,23,incorrect_value,No,1,0
Bachelors,2017,incorrect_value,3,24,Female,No,2,0
Bachelors,2015,Bangalore,-595,505,Male,incorrect_value,3,0
Bachelors,2014,Bangalore,3,24,,No,2,0
Bachelors,2017,Pune,3,28,Male,incorrect_value,3,0
Masters,431,New Delhi,2,39,Female,,4,0
PHD,2017,New Delhi,3,31,Female,No,5,0
